id,name,average_cost_for_two,price_range,currency,cuisines,address,locality,city,city_id,latitude,longitude,zipcode,country_id,locality_verbose,user_rating
18683769,Telangana Spice Kitchen,1200,3,Rs.,"Andhra, North Indian, Chinese, Biryani, BBQ","8/2/292/82/49/A, Park View Enclave, Near Andhra Prabha Office, Jubilee Hills, Hyderabad",Jubilee Hills,Hyderabad,6,17.4287472987,78.4196990356,500033,1,"Jubilee Hills, Hyderabad",4.3
90298,Ohri's Rubaiyat,1200,3,Rs.,"North Indian, Mughlai","Ohris Cyber Pearl, Block 1, Hitech City, Hyderabad Madhapur, Cyberabad",Hitech City,Hyderabad,6,17.4446723314,78.3770328015,0,1,"Hitech City, Hyderabad",4.0
18599234,Buffalo Wild Wings,1600,3,Rs.,"American, Healthy Food, Mexican, Desserts","Plot 806, Axis Tower, Road 36, Jubilee Hills, Hyderabad",Jubilee Hills,Hyderabad,6,17.4333804348,78.4050893784,,1,"Jubilee Hills, Hyderabad",4.4
18312961,Autumn Leaf Cafe,1000,3,Rs.,"Cafe, American","Plot 823, Road 41, Jubilee Hills, Hyderabad",Jubilee Hills,Hyderabad,6,17.4339018311,78.4021580592,,1,"Jubilee Hills, Hyderabad",4.2
18539900,Barcelos,2000,4,Rs.,"BBQ, European, African, Burger, Mexican, Portuguese","Forum Sujana Mall, 4th Floor, Kukatpally, Hyderabad",Forum Sujana Mall,Hyderabad,6,17.483896815,78.38900953529999,500072,1,"Forum Sujana Mall, Hyderabad",4.1
18765642,Wat-a-Burger! - India Ka Burger,450,1,Rs.,"Fast Food, Burger, Beverages","Sri Rama Colony, Madhapur, Hyderabad",Madhapur,Hyderabad,6,17.4413250104,78.3966622129,,1,"Madhapur, Hyderabad",3.7
18869781,Burgasm,800,2,Rs.,"Burger, Beverages","8-1-401/1, Road 5, Banjara Hills, Hyderabad",Banjara Hills,Hyderabad,6,17.4215273818,78.4462696686,500034,1,"Banjara Hills, Hyderabad",3.8
18579907,Burger Stories,1000,3,Rs.,"Burger, Sandwich, Rolls","Ground Floor, Plot 1217/A, Road 36, Jubilee Hills, Hyderabad",Jubilee Hills,Hyderabad,6,17.429934703,78.4109563753,,1,"Jubilee Hills, Hyderabad",3.9
18228803,The Moonshine Project,2000,4,Rs.,"Chinese, Fast Food, North Indian, Seafood, Beverages","Plot 385, Road 82, Film Nagar, Hyderabad",Film Nagar,Hyderabad,6,17.414310378499998,78.4077206254,500033,1,"Film Nagar, Hyderabad",4.1
18356469,Prost Brew Pub,2200,4,Rs.,"Italian, Continental, Chinese","882/A, Road 45, Jubilee Hills, Hyderabad",Jubilee Hills,Hyderabad,6,17.4314704479,78.40035695579999,,1,"Jubilee Hills, Hyderabad",4.5
93803,MOB,3500,4,Rs.,"Continental, Chinese, Italian, Finger Food","2nd Floor, Aryans, Near Apollo Hospital, Road 92, Film Nagar, Hyderabad",Film Nagar,Hyderabad,6,17.4162371799,78.4169108793,,1,"Film Nagar, Hyderabad",3.9
18535410,La La Land - Club & Kitchen,1000,3,Rs.,"Finger Food, North Indian, Kebab, Chinese","102, 2nd Floor,Cyber Edifice, Near Flyover, Gachibowli, Hyderabad",Gachibowli,Hyderabad,6,17.4401088926,78.3623091504,,1,"Gachibowli, Hyderabad",3.8
18758520,Prism Club & Kitchen,2000,4,Rs.,"Finger Food, North Indian, Continental, European, Italian","Opposite Jayabheri Meadows, Financial District, Gachibowli, Hyderabad",Gachibowli,Hyderabad,6,17.4198818278,78.3283329383,500032,1,"Gachibowli, Hyderabad",4.3
18595827,TOT,2000,4,Rs.,"Continental, North Indian, Finger Food, Italian","Plot 115, Road 10, Affair-Jubileedine, Shravanthi Nagar, Jubilee Hills, Hyderabad",Jubilee Hills,Hyderabad,6,17.432292854700002,78.4187200293,500033,1,"Jubilee Hills, Hyderabad",4.2
18595833,Affair,1600,3,Rs.,"North Indian, Mughlai, Continental, Fast Food","Plot 115, Road 10, Shravanthi Nagar, Jubilee Hills, Hyderabad",Jubilee Hills,Hyderabad,6,17.4313386578,78.4083271399,500033,1,"Jubilee Hills, Hyderabad",4.1
19211763,BLVD.,1200,3,Rs.,"Continental, Asian, North Indian, Beverages","Plot 727, Road 36, Jubilee Hills, Hyderabad",Jubilee Hills,Hyderabad,6,17.4383599,78.3990055,,1,"Jubilee Hills, Hyderabad",3.8
18557462,Ohri's Eatmor,1200,3,Rs.,"North Indian, South Indian, Cafe","8-2-682/3, Ohri's Banjara, Road 12, Banjara Hills, Hyderabad",Banjara Hills,Hyderabad,6,17.4084028443,78.4388778359,,1,"Banjara Hills, Hyderabad",4.2
18362361,Van Lavino,1200,3,Rs.,"Cafe, Desserts","Shop 4, SL Jubilee, Road 36, Jubilee Hills, Hyderabad",Jubilee Hills,Hyderabad,6,17.4295358102,78.41014366600001,500033,1,"Jubilee Hills, Hyderabad",4.2
18662201,Humming Bird Cafe,600,2,Rs.,"Cafe, Fast Food, Italian, Beverages","1-98/2/29, Plot 19, Kavuri Hills Layout, Madhapur, Hyderabad",Madhapur,Hyderabad,6,17.4405112807,78.397503756,,1,"Madhapur, Hyderabad",4.2
91732,So. The Sky Kitchen,1600,3,Rs.,"North Indian, Chinese, Italian, Asian, Mughlai","4th Floor, Aryans, Road 92, Near Apollo Hospital, Film Nagar, Hyderabad",Film Nagar,Hyderabad,6,17.4160631512,78.4168250486,500033,1,"Film Nagar, Hyderabad",3.8
18340476,The Matter of Batter,500,2,Rs.,"Cafe, Desserts, Bakery","8-2-618/2/A, Shop A 3, Delta Seacon, Road 11, Banjara Hills, Hyderabad",Banjara Hills,Hyderabad,6,17.413436705,78.4477908164,,1,"Banjara Hills, Hyderabad",4.0
19027006,Masquerade by Mystery Rooms,1000,3,Rs.,"North Indian, Chinese, Mexican, Italian, Beverages","Shop 7, The Platina Building, Gachibowli - Miyapur Road, Gachibowli, Hyderabad",Gachibowli,Hyderabad,6,17.448927,78.363333,500032,1,"Gachibowli, Hyderabad",3.8
18893664,Feu Dessert Bar,1100,3,Rs.,"Cafe, Desserts, Coffee, Sandwich, Salad","Aruna Arcade, Plot No.1299-B H No.8-2-293/82/1299 Band B1, Rd Number 1, Jubilee Hills, Hyderabad",Jubilee Hills,Hyderabad,6,17.423955,78.412882,,1,"Jubilee Hills, Hyderabad",4.3
18869781,Burgasm,800,2,Rs.,"Burger, Beverages","8-1-401/1, Road 5, Banjara Hills, Hyderabad",Banjara Hills,Hyderabad,6,17.4215273818,78.4462696686,500034,1,"Banjara Hills, Hyderabad",3.8
18888147,Alive Cafe,800,2,Rs.,"Cafe, Healthy Food","Plot 566, 1st Floor, Road 92, Jubilee Hills, Hyderabad",Jubilee Hills,Hyderabad,6,17.416875,78.416324,,1,"Jubilee Hills, Hyderabad",4.1
18535410,La La Land - Club & Kitchen,1000,3,Rs.,"Finger Food, North Indian, Kebab, Chinese","102, 2nd Floor,Cyber Edifice, Near Flyover, Gachibowli, Hyderabad",Gachibowli,Hyderabad,6,17.4401088926,78.3623091504,,1,"Gachibowli, Hyderabad",3.8
19211763,BLVD.,1200,3,Rs.,"Continental, Asian, North Indian, Beverages","Plot 727, Road 36, Jubilee Hills, Hyderabad",Jubilee Hills,Hyderabad,6,17.4383599,78.3990055,,1,"Jubilee Hills, Hyderabad",3.8
18720527,24/7 Gallery Café - Hyatt Place,2400,4,Rs.,"Cafe, North Indian, Asian, Continental","8-2-461 - 464 & 501, Road 4, Banjara Hills, Hyderabad","Hyatt Place, Banjara Hills",Hyderabad,6,17.4198869461,78.4476717934,,1,"Hyatt Place, Banjara Hills, Hyderabad",3.8
19331884,Bistro Milano,1400,3,Rs.,"Continental, Italian, North Indian, Chinese, Desserts","8-2-293/82/A/117 Old & 8-2-293/82/A/117/1 New, Plot 117, Road 10, Jubilee Hills, Hyderabad",Jubilee Hills,Hyderabad,6,17.432618,78.418565,,1,"Jubilee Hills, Hyderabad",3.9
19280715,Juyuan Chinese Restaurant,700,2,Rs.,Chinese,"2nd Floor, Unit 201, Paradigm SSS Square, Kothaguda, Hyderabad",Kothaguda,Hyderabad,6,17.457623575699998,78.366009285,500081,1,"Kothaguda, Hyderabad",3.3
95871,Thinespo,800,2,Rs.,"Continental, Italian, Salad","Plot 2-041, Medchal Road, North NCL Kompally, Beside Excellency Gardens, Kompally, Hyderabad",Kompally,Hyderabad,6,17.5253716343,78.48326638340001,,1,"Kompally, Hyderabad",4.2
95829,Flying Spaghetti Monster,1500,3,Rs.,Italian,"Plot 624-B, Lane Beside Neerus Emporio, Road 35, Jubilee Hills, Hyderabad",Jubilee Hills,Hyderabad,6,17.4411196592,78.402373977,,1,"Jubilee Hills, Hyderabad",4.4
96763,Jewel of Nizam - The Minar - The Golkonda Resort,2500,4,Rs.,"Hyderabadi, Mughlai","The Minar Golkonda Resorts, Gandipet, Hyderabad","The Golkonda Resorts & Spa, Gandipet",Hyderabad,6,17.389428406,78.315143846,500075,1,"The Golkonda Resorts & Spa, Gandipet, Hyderabad",4.7
93766,Olive Bistro,2000,4,Rs.,"Mediterranean, Italian, European","Road 46, Inside Durgam Cheruvu, Jubilee Hills, Hyderabad",Jubilee Hills,Hyderabad,6,17.4294395256,78.3926184475,500033,1,"Jubilee Hills, Hyderabad",4.2
90804,Little Italy,2000,4,Rs.,"Italian, Continental","550F, 3rd Floor, Road 92, Near Apollo Hospital, Film Nagar, Hyderabad",Film Nagar,Hyderabad,6,17.4161968718,78.4169125557,0,1,"Film Nagar, Hyderabad",4.3
91732,So. The Sky Kitchen,1600,3,Rs.,"North Indian, Chinese, Italian, Asian, Mughlai","4th Floor, Aryans, Road 92, Near Apollo Hospital, Film Nagar, Hyderabad",Film Nagar,Hyderabad,6,17.4160631512,78.4168250486,500033,1,"Film Nagar, Hyderabad",3.8
90309,Ohri's Tansen,1500,3,Rs.,"North Indian, Mughlai","Ohri's at Jalavihar, Beside Jalvihar Entertainment Private Limited, Necklace Road, Hyderabad",Necklace Road,Hyderabad,6,17.431670692,78.46505753699999,0,1,"Necklace Road, Hyderabad",4.2
90686,Coco's Bar & Grill,1700,3,Rs.,"Italian, Chinese, Continental, North Indian","Plot 217, Road 2, Beside TDP Office, Banjara Hills, Hyderabad",Banjara Hills,Hyderabad,6,17.4239560184,78.4247687459,500034,1,"Banjara Hills, Hyderabad",4.2
90857,The Waterfront,1200,3,Rs.,"Seafood, North Indian, Chinese, Thai","Eat Street, Necklace Road, Hyderabad","Eat Street, Necklace Road",Hyderabad,6,17.4216121543,78.4654065594,0,1,"Eat Street, Necklace Road, Hyderabad",4.2
91833,Okra - Hyderabad Marriott Hotel & Convention Centre,2900,4,Rs.,"Continental, North Indian, Chinese, Hyderabadi, Andhra, Juices","Hyderabad Marriott Hotel & Convention Centre, Opposite Hussain Sagar Lake, Tank Bund Road, Near Necklace Road, Hyderabad",Hyderabad Marriott Hotel & Convention Centre,Hyderabad,6,17.4252586142,78.4869795665,0,1,"Hyderabad Marriott Hotel & Convention Centre, Hyderabad",4.3
96831,Mist - The Poolside Kitchen - The Golkonda Resort,2000,4,Rs.,"Continental, Chinese, Indonesian, Asian, Thai","The Golkonda Resort, Sagar Mahal Complex, Gandipet, Hyderabad","The Golkonda Resorts & Spa, Gandipet",Hyderabad,6,17.389428406,78.3151435107,,1,"The Golkonda Resorts & Spa, Gandipet, Hyderabad",4.2
90951,La Cantina - Novotel Hyderabad Convention Centre,2300,4,Rs.,Asian,"Novotel Hotel, HICC Complex, Cyberabad Post Office, Hitech City, Hyderabad","Novotel Hyderabad Convention Centre, Hitech City",Hyderabad,6,17.472881,78.373697,0,1,"Novotel Hyderabad Convention Centre, Hitech City, Hyderabad",4.1
18711868,Fabelle,700,2,Rs.,Desserts,"Plot 5, Survey 83/1, Opposite Inorbit Mall, Madhapur, Hyderabad",ITC Kohenur,Hyderabad,6,17.4327102943,78.3860420063,,1,"ITC Kohenur, Hyderabad",3.9
18443506,The Fisherman's Wharf,1500,3,Rs.,"Seafood, Goan, North Indian, Continental, Asian","304, Puppalaguda, Financial District,ISB - Outer Ring Road, Gachibowli, Hyderabad",Gachibowli,Hyderabad,6,17.4109266702,78.3319053054,500077,1,"Gachibowli, Hyderabad",4.4
92562,Little Italy,1800,3,Rs.,"Italian, Continental, Juices","3rd Floor, BK Towers, Huda Techno Enclave, Near Cyber Towers, Sector 2, Hitech City, Hyderabad",Hitech City,Hyderabad,6,17.448302338,78.3789083362,500081,1,"Hitech City, Hyderabad",4.2
90744,Exotica,1800,3,Rs.,"Mughlai, North Indian, Chinese","5th Floor, 12th Square Building, Road 12, Opposite Audi Showroom, Banjara Hills, Hyderabad","12th Square Building, Banjara Hills",Hyderabad,6,17.410307633800002,78.4372044727,500034,1,"12th Square Building, Banjara Hills, Hyderabad",4.6
91808,Seasonal Tastes - The Westin,3000,4,Rs.,"Asian, Chinese, Continental, North Indian, South Indian","The Westin Mindspace, Survey 64, Building 15, K.Raheja IT Park, APIIC Software Layout, Hitech City, Hyderabad","The Westin Hyderabad Mindspace, Hitech City",Hyderabad,6,17.4420309436,78.3810363337,0,1,"The Westin Hyderabad Mindspace, Hitech City, Hyderabad",4.6
96626,Jonathan's Kitchen - Holiday Inn Express & Suites,1900,3,Rs.,"North Indian, Japanese, Italian, Salad, Sushi","Holiday Inn Express & Suites, Gachibowli, Hyderabad",Holiday Inn Express & Suites,Hyderabad,6,17.4241284401,78.3475352079,,1,"Holiday Inn Express & Suites, Hyderabad",4.3
90804,Little Italy,2000,4,Rs.,"Italian, Continental","550F, 3rd Floor, Road 92, Near Apollo Hospital, Film Nagar, Hyderabad",Film Nagar,Hyderabad,6,17.4161968718,78.4169125557,0,1,"Film Nagar, Hyderabad",4.3
97396,Feast - Sheraton Hyderabad Hotel,2500,4,Rs.,"Modern Indian, Asian, Continental, Italian","Sheraton Hyderabad Hotel, 115/1, ISB Road, Financial District, Nanakramguda, Gachibowli, Hyderabad","Sheraton Hyderabad Hotel, Gachibowli",Hyderabad,6,17.421599358399998,78.3380891383,500032,1,"Sheraton Hyderabad Hotel, Gachibowli, Hyderabad",4.4
93418,Collage - Hyatt Hyderabad Gachibowli,2800,4,Rs.,"Continental, Italian, North Indian, Chinese, Asian","Hyatt Hyderabad Gachibowli, IT Park, Road 2, Gachibowli, Hyderabad","Hyatt Hyderabad Gachibowli, Gachibowli",Hyderabad,6,17.418642214200002,78.3420363441,500019,1,"Hyatt Hyderabad Gachibowli, Gachibowli, Hyderabad",3.9
91876,The Square - Novotel Hyderabad Airport,2200,4,Rs.,"North Indian, Italian, Continental","Novotel Hyderabad Airport,  Hyderabad Airport, Shamshabad, Hyderabad",Novotel Hyderabad Airport,Hyderabad,6,17.2417595617,78.4558109567,0,1,"Novotel Hyderabad Airport, Hyderabad",3.9
91510,Arena - Taj Deccan,2000,4,Rs.,"Continental, Mughlai, Thai, North Indian, Chinese, Bakery","Taj Deccan, Road 1, Banjara Hills, Hyderabad","Taj Deccan, Banjara Hills",Hyderabad,6,17.4171879368,78.4508119896,0,1,"Taj Deccan, Banjara Hills, Hyderabad",3.9
92745,Thai Pavilion - Vivanta By Taj,4000,4,Rs.,"Thai, Chinese, Vietnamese, Burmese, Indonesian","Vivanta By Taj, 1-10-147 & 148, Mayuri Marg, Begumpet, Hyderabad","Vivanta By Taj, Begumpet",Hyderabad,6,17.4437226773,78.4608635679,0,1,"Vivanta By Taj, Begumpet, Hyderabad",4.2
18774025,eat.fit,400,1,Rs.,"Healthy Food, North Indian, Biryani, Continental, Desserts","2-56/122, 123, 124 & 127/SC, Survey 124 & 125, Sandya Convention Centre, Ground Floor, Gachibowli, Hyderabad",Gachibowli,Hyderabad,6,17.445403,78.35583,,1,"Gachibowli, Hyderabad",4.1
18553183,Burger King,500,2,Rs.,"Burger, Fast Food, Beverages","Unit 104 A,105 A,106,107, MPM Millennium Mall, GHMC 3-6-552 to 3-6-558,558/1, Main Road, Himayath Nagar, Hyderabad",Himayath Nagar,Hyderabad,6,17.4014892576,78.48606023939999,,1,"Himayath Nagar, Hyderabad",4.0
18296027,Burger King,500,2,Rs.,"Burger, Fast Food, Beverages","Near Lemon Tree Premier, Phase 2, Hitech City, Hyderabad",Hitech City,Hyderabad,6,17.4416244007,78.3767417818,,1,"Hitech City, Hyderabad",4.0
18616054,Burger King,500,2,Rs.,"Burger, Fast Food, Beverages","Unit 2, Ground Floor, Jainam Towers, Hotel Sitara Grand, L B Nagar Cross Roads, L B Nagar, Hyderabad",L B Nagar,Hyderabad,6,17.346030346400003,78.55244323609999,,1,"L B Nagar, Hyderabad",4.0
94072,Domino's Pizza,400,1,Rs.,"Pizza, Fast Food","7-1-621/267, Ground Floor, Main Road, Near Community Hall Junction, S R Nagar, Hyderabad",S R Nagar,Hyderabad,6,17.441696,78.446186,,1,"S R Nagar, Hyderabad",4.2
92474,McDonald's,500,2,Rs.,"Burger, Fast Food","562, Beside Alto Trade Center, Himayath Nagar, Hyderabad",Himayath Nagar,Hyderabad,6,17.4010637483,78.4868152812,0,1,"Himayath Nagar, Hyderabad",4.1
18591630,Huber & Holly,700,2,Rs.,"Ice Cream, Desserts","Ground Floor, Park View Enclave, Road 2, Opposite KBR Park, Banjara Hills, Hyderabad",Banjara Hills,Hyderabad,6,17.4250081403,78.4219477326,,1,"Banjara Hills, Hyderabad",4.3
18774021,eat.fit,400,1,Rs.,"Healthy Food, North Indian, Biryani, Continental, Desserts","2-3-578/1, Ground & 1st Floor, 2 & 3, Survey 50 & 51, Near Gulf Baker, Minister Road, PG Road, Secunderabad",PG Road,Secunderabad,6,17.435881,78.483217,,1,"PG Road, Secunderabad",4.0
93786,McDonald's,500,2,Rs.,"Burger, Fast Food","Ground Floor, Hitech City Flyover, Patrika Nagar, Hitech City, Hyderabad",Hitech City,Hyderabad,6,17.448263955999998,78.37875779720001,,1,"Hitech City, Hyderabad",4.0
18138658,Burger King,500,2,Rs.,"Burger, Fast Food, Beverages","3rd Floor, Forum Sujana Mall, KPHB Phase 6, Kukatpally, Hyderabad",Forum Sujana Mall,Hyderabad,6,17.4838069548,78.3888398856,,1,"Forum Sujana Mall, Hyderabad",4.1
90240,Domino's Pizza,400,1,Rs.,"Pizza, Fast Food","2-2-1105/90, Shivam Road, Amberpet, Hyderabad",Amberpet,Hyderabad,6,17.392427616099997,78.5106591135,0,1,"Amberpet, Hyderabad",4.1
18138671,McDonald's,500,2,Rs.,"Burger, Fast Food","House 13-17-108/O/, Near Chaitanyapuri Bus Stop, Chaitanyapuri, Kothapet, Hyderabad",Kothapet,Hyderabad,6,17.3683253626,78.5302395746,,1,"Kothapet, Hyderabad",4.1
90234,Domino's Pizza,400,1,Rs.,"Pizza, Fast Food","Ground Floor, Opposite Satyam Enclave, RR District, Kompally, Hyderabad",Alwal,Secunderabad,6,17.52545476,78.48442912,0,1,"Alwal, Secunderabad",4.1
18241296,Burger King,500,2,Rs.,"Burger, Fast Food, Beverages","3rd Floor, GVK One, Road 1, Banjara Hills, Hyderabad","GVK One Mall, Banjara Hills",Hyderabad,6,17.418699156600002,78.4485860914,,1,"GVK One Mall, Banjara Hills, Hyderabad",4.1
18414607,Faasos,600,2,Rs.,"Fast Food, North Indian, Biryani, Rolls","1-4-44/204, Mohan Shraddha Complex, Habsiguda Main Road, Opposite NMDC, Habsiguda, Hyderabad",Habsiguda,Hyderabad,6,17.4148163,78.5449721,500007,1,"Habsiguda, Hyderabad",4.1
97099,Domino's Pizza,400,1,Rs.,"Pizza, Fast Food","First Floor, Sri Sai Thota Towers, Opposite Aparna Towers, Ravi Enclave, Kondapur Village, Kondapur, Hyderabad",Kondapur,Hyderabad,6,17.46381373,78.36934626,,1,"Kondapur, Hyderabad",4.0
90187,McDonald's,500,2,Rs.,"Burger, Fast Food","456/1p, HPCL Outlet, A S Rao Nagar, Secunderabad",A S Rao Nagar,Secunderabad,6,17.476993125499998,78.5647924617,0,1,"A S Rao Nagar, Secunderabad",4.0
18569145,McDonald's,500,2,Rs.,"Burger, Fast Food","8-15-121, Survey 55 - 56, Karmanghat Village, Saroornagar Mandal, R.R. District, L B Nagar, Hyderabad",L B Nagar,Hyderabad,6,17.3423727065,78.5559411719,,1,"L B Nagar, Hyderabad",4.1
90191,McDonald's,500,2,Rs.,"Burger, Fast Food","Rainbow Mall, Survey No 59/8, Rajiv Rahia Road Karkhana Road, Karkhana Sucenderabad","Rainbow Shopping Mall, Karkhana",Secunderabad,6,17.4647674394,78.5033517703,0,1,"Rainbow Shopping Mall, Karkhana, Secunderabad",4.0
18937537,eat.fit,400,1,Rs.,"Healthy Food, North Indian, Biryani, Continental, Desserts","HIG 466, Ground Floor, KBHP 4th Phase, Kukatpally, Hyderabad",Kukatpally,Hyderabad,6,17.487934,78.3902,,1,"Kukatpally, Hyderabad",4.2
90238,Domino's Pizza,400,1,Rs.,"Pizza, Fast Food","Ground Floor, Pillar 127, Rajendra Nagar Circle, Opposite PVNR Express Way, Attapur, Hyderabad",Attapur,Hyderabad,6,17.368805346,78.4293834865,0,1,"Attapur, Hyderabad",4.2
90192,McDonald's,500,2,Rs.,"Burger, Fast Food","4th Floor, Food Court, Inorbit Mall, Hitech City, Hyderabad","Inorbit Mall, Hitech City",Hyderabad,6,17.43519,78.3865445852,0,1,"Inorbit Mall, Hitech City, Hyderabad",3.7
94510,Domino's Pizza,400,1,Rs.,"Pizza, Fast Food","6-8, R3 Icon, Ground Floor Dargahdargah Hussain, Shaikpet, Manikonda, Hyderabad",Manikonda,Hyderabad,6,17.4136408078,78.39473739270001,,1,"Manikonda, Hyderabad",3.6
18028007,McDonald's,500,2,Rs.,"Burger, Fast Food","Shop 1, Ground Floor, Brand Factory, Anand Silicon Chip, Shiakpet, Tolichowki, Hyderabad",Tolichowki,Hyderabad,6,17.4059167345,78.4034951404,,1,"Tolichowki, Hyderabad",3.9
95921,Domino's Pizza,400,1,Rs.,"Pizza, Fast Food","Plot 1-58/A/8, S S Height, Madinaguda, Hafeezpet, Hyderabad",Hafeezpet,Hyderabad,6,17.494995,78.34112406,,1,"Hafeezpet, Hyderabad",3.7
93785,McDonald's,500,2,Rs.,"Burger, Fast Food","Ground Floor, Hyderabad Central Mall, Cross Road, Panjagutta, Hyderabad","Hyderabad Central Mall, Panjagutta ",Hyderabad,6,17.42635498,78.45311534,,1,"Hyderabad Central Mall, Panjagutta , Hyderabad",4.1
18340496,Burger King,500,2,Rs.,"Burger, Fast Food, Beverages","Survey 64, F&B 06 07A, Second Floor, Inorbit Mall, HI Tech City, Cyberabad, Madhapur, Hyderabad",Madhapur,Hyderabad,6,17.433295028,78.38618550449999,,1,"Madhapur, Hyderabad",3.9
97825,Domino's Pizza,400,1,Rs.,"Pizza, Fast Food","House 1-10-28/155, First Floor, Nagarjuna Nagar Colony, Kushaiguda, ECIL, Secunderabad",ECIL,Secunderabad,6,17.480123290999998,78.582553044,,1,"ECIL, Secunderabad",3.9
97262,McDonald's,500,2,Rs.,"Burger, Fast Food","10-3-76, Beside Mega Mart, Humayun Nagar, Mehdipatnam, Hyderabad",Mehdipatnam,Hyderabad,6,17.396531213499998,78.4429289773,,1,"Mehdipatnam, Hyderabad",4.0
90237,Domino's Pizza,400,1,Rs.,"Pizza, Fast Food","129-132, Ground Floor, Block 3, DLF Cyber City, APHB Colony, Gachibowli, Hyderabad",Gachibowli,Hyderabad,6,17.4485614158,78.3566580713,0,1,"Gachibowli, Hyderabad",3.0
19130257,eat.fit,400,1,Rs.,"Healthy Food, North Indian, Biryani, Continental, Desserts","House 16-11-766, 2nd & 3rd Floor, Masoombagh, Dilsukhnagar, Hyderabad",Dilsukhnagar,Hyderabad,6,17.368661,78.534042,,1,"Dilsukhnagar, Hyderabad",3.8
18746236,Burger King,500,2,Rs.,"Burger, Fast Food, Beverages","U2 and U3, Food Court, 5th floor, L&T Metro Rail Mall Multiplex, Ward 89, Panjagutta, Hyderabad",Panjagutta,Hyderabad,6,17.4287757683,78.4502534196,,1,"Panjagutta, Hyderabad",3.9
96054,Domino's Pizza,400,1,Rs.,"Pizza, Fast Food","Opposite Sri Siddi Vinayaka,   Kachedguda, Kacheguda, Hyderabad",Kacheguda,Hyderabad,6,17.3896744493,78.4966375306,,1,"Kacheguda, Hyderabad",4.0
18592941,McDonald's,500,2,Rs.,"Burger, Fast Food","40 & 41, Narapally Village, Ghatkesar Mandal, Pocharam, Narapally, Hyderabad",Narapally,Hyderabad,6,17.4191902044,78.635622561,,1,"Narapally, Hyderabad",4.1
18172980,Domino's Pizza,400,1,Rs.,"Pizza, Fast Food","Plot 61, Upper Ground and First Floor, Westfield Centre, Tolichowki, Hyderabad",Tolichowki,Hyderabad,6,17.40196244,78.41250837,,1,"Tolichowki, Hyderabad",4.0
94784,Domino's Pizza,400,1,Rs.,"Pizza, Fast Food","Ground Floor & 1st Floor, Plot 1128, Jubilee Square, Road 36, Jubilee Hills, Hyderabad",Jubilee Hills,Hyderabad,6,17.43045707,78.40811491,,1,"Jubilee Hills, Hyderabad",4.0
92603,Domino's Pizza,400,1,Rs.,"Pizza, Fast Food","17, Vega Block, The 'V' Ascendas, Hitech City, Hyderabad",Hitech City,Hyderabad,6,17.43499676,78.3858794,0,1,"Hitech City, Hyderabad",3.7
18531119,Chai Point,250,1,Rs.,"Tea, Beverages, Fast Food","G 64A, Inorbit Mall, Hitech City, Hyderabad","Inorbit Mall, Hitech City",Hyderabad,6,17.4340636876,78.3868087828,,1,"Inorbit Mall, Hitech City, Hyderabad",3.5
95544,Domino's Pizza,400,1,Rs.,"Pizza, Fast Food","Grounf Floor, Food Court, Building 9, Rahaja IT Park, Hitech City, Hyderabad","Raheja IT Park, Hitech City",Hyderabad,6,17.44129686,78.38120162,,1,"Raheja IT Park, Hitech City, Hyderabad",3.7
18464107,Ovenstory Pizza,400,1,Rs.,"Fast Food, Italian, Pizza","First floor 8-2-227/23(new no 313) union bank of India colony Banjara hills road no 3, Hyderabad Telangana.",Banjara Hills,Hyderabad,6,17.425387,78.438062,500034,1,"Banjara Hills, Hyderabad",4.0
18621244,McDonald's,500,2,Rs.,"Burger, Fast Food","Hyderabad Namishree Mantra Mall, Upperpally Village, Rajendra Nagar, Hyderabad",Rajendra Nagar,Hyderabad,6,17.3537889484,78.4205003455,,1,"Rajendra Nagar, Hyderabad",4.0
18280346,Chai Point,250,1,Rs.,"Tea, Beverages, Fast Food","B6, Atrium, Divyashree Orion Tech Park, Gachibowli, Hyderabad",Gachibowli,Hyderabad,6,17.4247832574,78.37891303,,1,"Gachibowli, Hyderabad",3.7
18923966,McDonald's,500,2,Rs.,"Burger, Fast Food","Survey 95/1(Part), Pet Basheerabad Village, Qutbullahpur mandal, Basheer Bagh, Hyderabad",Basheer Bagh,Hyderabad,6,17.5156973,78.481055,,1,"Basheer Bagh, Hyderabad",4.1
18722677,Faasos,600,2,Rs.,"Fast Food, North Indian, Biryani, Rolls","30- 265/50/168, Pragathi Nagar, Circle 18, A S Rao Nagar, Secunderabad",A S Rao Nagar,Secunderabad,6,17.4741017999,78.5511188954,,1,"A S Rao Nagar, Secunderabad",3.9
19098830,eat.fit,400,1,Rs.,"Healthy Food, North Indian, Biryani, Continental, Desserts","Plot 10, Huda Trade Center, Ramachandrapuram, Nallagaandla Village, GHMC Circle Ranga Reddy District, Chanda Nagar, Hyderabad",Chanda Nagar,Hyderabad,6,17.487086,78.313555,,1,"Chanda Nagar, Hyderabad",4.1
18551717,Sweet Truth,300,1,Rs.,"Desserts, Bakery, Ice Cream","1-4-44/204, Mohan Shraddha Complex, Habsiguda Main Road, Opposite NMDC, Habsiguda, Hyderabad",Habsiguda,Hyderabad,6,17.4148163,78.5449721,,1,"Habsiguda, Hyderabad",3.8
